2024-04-16T17:44:37
Configurations(Methods):
Name,Touch Interfaces
config01,"Button00, TS05"
config02,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Button00:Measurement Value",Baseline,Threshold,Touch ON/OFF Difference,Hysteresis,Status,"config02:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
46108,46165,800,-57,10,0,-,-,-,-,-,-,-,-
46086,46165,800,-79,10,0,-,-,-,-,-,-,-,-
46092,46165,800,-73,10,0,-,-,-,-,-,-,-,-
46086,46165,800,-79,10,0,-,-,-,-,-,-,-,-
46073,46165,800,-92,10,0,-,-,-,-,-,-,-,-
46111,46165,800,-54,10,0,-,-,-,-,-,-,-,-
46137,46165,800,-28,10,0,-,-,-,-,-,-,-,-
46144,46165,800,-21,10,0,-,-,-,-,-,-,-,-
46105,46165,800,-60,10,0,-,-,-,-,-,-,-,-
46110,46165,800,-55,10,0,-,-,-,-,-,-,-,-
46118,46165,800,-47,10,0,-,-,-,-,-,-,-,-
46135,46165,800,-30,10,0,-,-,-,-,-,-,-,-
46125,46165,800,-40,10,0,-,-,-,-,-,-,-,-
46124,46165,800,-41,10,0,-,-,-,-,-,-,-,-
46098,46165,800,-67,10,0,-,-,-,-,-,-,-,-
46114,46165,800,-51,10,0,-,-,-,-,-,-,-,-
46097,46165,800,-68,10,0,-,-,-,-,-,-,-,-
46087,46165,800,-78,10,0,-,-,-,-,-,-,-,-
46107,46165,800,-58,10,0,-,-,-,-,-,-,-,-
46108,46165,800,-57,10,0,-,-,-,-,-,-,-,-
46130,46165,800,-35,10,0,-,-,-,-,-,-,-,-
46148,46165,800,-17,10,0,-,-,-,-,-,-,-,-
46124,46165,800,-41,10,0,-,-,-,-,-,-,-,-
46136,46165,800,-29,10,0,-,-,-,-,-,-,-,-
46104,46165,800,-61,10,0,-,-,-,-,-,-,-,-
46113,46165,800,-52,10,0,-,-,-,-,-,-,-,-
46122,46165,800,-43,10,0,-,-,-,-,-,-,-,-
46160,46165,800,-5,10,0,-,-,-,-,-,-,-,-
46181,46165,800,16,10,0,-,-,-,-,-,-,-,-
46202,46165,800,37,10,0,-,-,-,-,-,-,-,-
46157,46165,800,-8,10,0,-,-,-,-,-,-,-,-
46130,46165,800,-35,10,0,-,-,-,-,-,-,-,-
46106,46165,800,-59,10,0,-,-,-,-,-,-,-,-
46091,46165,800,-74,10,0,-,-,-,-,-,-,-,-
46104,46165,800,-61,10,0,-,-,-,-,-,-,-,-
46116,46165,800,-49,10,0,-,-,-,-,-,-,-,-
46122,46165,800,-43,10,0,-,-,-,-,-,-,-,-
46101,46165,800,-64,10,0,-,-,-,-,-,-,-,-
46085,46165,800,-80,10,0,-,-,-,-,-,-,-,-
46079,46165,800,-86,10,0,-,-,-,-,-,-,-,-
46090,46165,800,-75,10,0,-,-,-,-,-,-,-,-
46084,46165,800,-81,10,0,-,-,-,-,-,-,-,-
46086,46165,800,-79,10,0,-,-,-,-,-,-,-,-
46103,46165,800,-62,10,0,-,-,-,-,-,-,-,-
46102,46165,800,-63,10,0,-,-,-,-,-,-,-,-
46126,46165,800,-39,10,0,-,-,-,-,-,-,-,-
46138,46165,800,-27,10,0,-,-,-,-,-,-,-,-
46157,46165,800,-8,10,0,-,-,-,-,-,-,-,-
46155,46165,800,-10,10,0,-,-,-,-,-,-,-,-
46148,46165,800,-17,10,0,-,-,-,-,-,-,-,-
46135,46165,800,-30,10,0,-,-,-,-,-,-,-,-
46147,46165,800,-18,10,0,-,-,-,-,-,-,-,-
46238,46165,800,73,10,0,-,-,-,-,-,-,-,-
46220,46165,800,55,10,0,-,-,-,-,-,-,-,-
46211,46165,800,46,10,0,-,-,-,-,-,-,-,-
46209,46165,800,44,10,0,-,-,-,-,-,-,-,-
46228,46165,800,63,10,0,-,-,-,-,-,-,-,-
46215,46165,800,50,10,0,-,-,-,-,-,-,-,-
46195,46165,800,30,10,0,-,-,-,-,-,-,-,-
46180,46165,800,15,10,0,-,-,-,-,-,-,-,-
46194,46176,800,18,10,0,-,-,-,-,-,-,-,-
46156,46176,800,-20,10,0,-,-,-,-,-,-,-,-
46161,46176,800,-15,10,0,-,-,-,-,-,-,-,-
46148,46176,800,-28,10,0,-,-,-,-,-,-,-,-
46175,46176,800,-1,10,0,-,-,-,-,-,-,-,-
46214,46176,800,38,10,0,-,-,-,-,-,-,-,-
46160,46176,800,-16,10,0,-,-,-,-,-,-,-,-
46172,46176,800,-4,10,0,-,-,-,-,-,-,-,-
46148,46176,800,-28,10,0,-,-,-,-,-,-,-,-
46169,46176,800,-7,10,0,-,-,-,-,-,-,-,-
46160,46176,800,-16,10,0,-,-,-,-,-,-,-,-
46157,46176,800,-19,10,0,-,-,-,-,-,-,-,-
46129,46176,800,-47,10,0,-,-,-,-,-,-,-,-
46094,46176,800,-82,10,0,-,-,-,-,-,-,-,-
46091,46176,800,-85,10,0,-,-,-,-,-,-,-,-
46070,46176,800,-106,10,0,-,-,-,-,-,-,-,-
46074,46176,800,-102,10,0,-,-,-,-,-,-,-,-
46105,46176,800,-71,10,0,-,-,-,-,-,-,-,-
46133,46176,800,-43,10,0,-,-,-,-,-,-,-,-
46091,46176,800,-85,10,0,-,-,-,-,-,-,-,-
46085,46176,800,-91,10,0,-,-,-,-,-,-,-,-
46068,46176,800,-108,10,0,-,-,-,-,-,-,-,-
46087,46176,800,-89,10,0,-,-,-,-,-,-,-,-
46115,46176,800,-61,10,0,-,-,-,-,-,-,-,-
46134,46176,800,-42,10,0,-,-,-,-,-,-,-,-
46131,46176,800,-45,10,0,-,-,-,-,-,-,-,-
46143,46176,800,-33,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46129,46176,800,-47,10,0,-,-,-,-,-,-,-,-
46123,46176,800,-53,10,0,-,-,-,-,-,-,-,-
46114,46176,800,-62,10,0,-,-,-,-,-,-,-,-
46089,46176,800,-87,10,0,-,-,-,-,-,-,-,-
46095,46176,800,-81,10,0,-,-,-,-,-,-,-,-
46065,46176,800,-111,10,0,-,-,-,-,-,-,-,-
46065,46176,800,-111,10,0,-,-,-,-,-,-,-,-
46054,46176,800,-122,10,0,-,-,-,-,-,-,-,-
46063,46176,800,-113,10,0,-,-,-,-,-,-,-,-
46054,46176,800,-122,10,0,-,-,-,-,-,-,-,-
46087,46176,800,-89,10,0,-,-,-,-,-,-,-,-
46089,46176,800,-87,10,0,-,-,-,-,-,-,-,-
46109,46176,800,-67,10,0,-,-,-,-,-,-,-,-
46113,46176,800,-63,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46084,46176,800,-92,10,0,-,-,-,-,-,-,-,-
46079,46176,800,-97,10,0,-,-,-,-,-,-,-,-
46044,46176,800,-132,10,0,-,-,-,-,-,-,-,-
46070,46176,800,-106,10,0,-,-,-,-,-,-,-,-
46078,46176,800,-98,10,0,-,-,-,-,-,-,-,-
46067,46176,800,-109,10,0,-,-,-,-,-,-,-,-
46060,46176,800,-116,10,0,-,-,-,-,-,-,-,-
46074,46176,800,-102,10,0,-,-,-,-,-,-,-,-
46083,46176,800,-93,10,0,-,-,-,-,-,-,-,-
46054,46176,800,-122,10,0,-,-,-,-,-,-,-,-
46067,46176,800,-109,10,0,-,-,-,-,-,-,-,-
46093,46176,800,-83,10,0,-,-,-,-,-,-,-,-
46093,46176,800,-83,10,0,-,-,-,-,-,-,-,-
46123,46176,800,-53,10,0,-,-,-,-,-,-,-,-
46117,46176,800,-59,10,0,-,-,-,-,-,-,-,-
46108,46176,800,-68,10,0,-,-,-,-,-,-,-,-
46092,46176,800,-84,10,0,-,-,-,-,-,-,-,-
46079,46176,800,-97,10,0,-,-,-,-,-,-,-,-
46073,46176,800,-103,10,0,-,-,-,-,-,-,-,-
46098,46176,800,-78,10,0,-,-,-,-,-,-,-,-
46099,46176,800,-77,10,0,-,-,-,-,-,-,-,-
46080,46176,800,-96,10,0,-,-,-,-,-,-,-,-
46087,46176,800,-89,10,0,-,-,-,-,-,-,-,-
46119,46176,800,-57,10,0,-,-,-,-,-,-,-,-
46153,46176,800,-23,10,0,-,-,-,-,-,-,-,-
46157,46176,800,-19,10,0,-,-,-,-,-,-,-,-
46170,46176,800,-6,10,0,-,-,-,-,-,-,-,-
46111,46176,800,-65,10,0,-,-,-,-,-,-,-,-
46128,46176,800,-48,10,0,-,-,-,-,-,-,-,-
46126,46176,800,-50,10,0,-,-,-,-,-,-,-,-
46112,46176,800,-64,10,0,-,-,-,-,-,-,-,-
46098,46176,800,-78,10,0,-,-,-,-,-,-,-,-
46106,46176,800,-70,10,0,-,-,-,-,-,-,-,-
46117,46176,800,-59,10,0,-,-,-,-,-,-,-,-
46117,46176,800,-59,10,0,-,-,-,-,-,-,-,-
46109,46176,800,-67,10,0,-,-,-,-,-,-,-,-
46129,46176,800,-47,10,0,-,-,-,-,-,-,-,-
46153,46176,800,-23,10,0,-,-,-,-,-,-,-,-
46145,46176,800,-31,10,0,-,-,-,-,-,-,-,-
46180,46176,800,4,10,0,-,-,-,-,-,-,-,-
46187,46176,800,11,10,0,-,-,-,-,-,-,-,-
46171,46176,800,-5,10,0,-,-,-,-,-,-,-,-
46157,46176,800,-19,10,0,-,-,-,-,-,-,-,-
46103,46176,800,-73,10,0,-,-,-,-,-,-,-,-
46111,46176,800,-65,10,0,-,-,-,-,-,-,-,-
46115,46176,800,-61,10,0,-,-,-,-,-,-,-,-
46115,46176,800,-61,10,0,-,-,-,-,-,-,-,-
46086,46176,800,-90,10,0,-,-,-,-,-,-,-,-
46083,46176,800,-93,10,0,-,-,-,-,-,-,-,-
46112,46176,800,-64,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46160,46176,800,-16,10,0,-,-,-,-,-,-,-,-
46125,46176,800,-51,10,0,-,-,-,-,-,-,-,-
46121,46176,800,-55,10,0,-,-,-,-,-,-,-,-
46140,46176,800,-36,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46115,46176,800,-61,10,0,-,-,-,-,-,-,-,-
46139,46176,800,-37,10,0,-,-,-,-,-,-,-,-
46153,46176,800,-23,10,0,-,-,-,-,-,-,-,-
46144,46176,800,-32,10,0,-,-,-,-,-,-,-,-
46107,46176,800,-69,10,0,-,-,-,-,-,-,-,-
46088,46176,800,-88,10,0,-,-,-,-,-,-,-,-
46123,46176,800,-53,10,0,-,-,-,-,-,-,-,-
46091,46176,800,-85,10,0,-,-,-,-,-,-,-,-
46122,46176,800,-54,10,0,-,-,-,-,-,-,-,-
46119,46176,800,-57,10,0,-,-,-,-,-,-,-,-
46124,46176,800,-52,10,0,-,-,-,-,-,-,-,-
46124,46176,800,-52,10,0,-,-,-,-,-,-,-,-
46099,46176,800,-77,10,0,-,-,-,-,-,-,-,-
46111,46176,800,-65,10,0,-,-,-,-,-,-,-,-
46139,46176,800,-37,10,0,-,-,-,-,-,-,-,-
46155,46176,800,-21,10,0,-,-,-,-,-,-,-,-
46130,46176,800,-46,10,0,-,-,-,-,-,-,-,-
46144,46176,800,-32,10,0,-,-,-,-,-,-,-,-
46136,46176,800,-40,10,0,-,-,-,-,-,-,-,-
46128,46176,800,-48,10,0,-,-,-,-,-,-,-,-
46145,46176,800,-31,10,0,-,-,-,-,-,-,-,-
46165,46176,800,-11,10,0,-,-,-,-,-,-,-,-
46162,46176,800,-14,10,0,-,-,-,-,-,-,-,-
46158,46176,800,-18,10,0,-,-,-,-,-,-,-,-
46175,46176,800,-1,10,0,-,-,-,-,-,-,-,-
46194,46176,800,18,10,0,-,-,-,-,-,-,-,-
46232,46176,800,56,10,0,-,-,-,-,-,-,-,-
46234,46176,800,58,10,0,-,-,-,-,-,-,-,-
46240,46176,800,64,10,0,-,-,-,-,-,-,-,-
46209,46176,800,33,10,0,-,-,-,-,-,-,-,-
46178,46176,800,2,10,0,-,-,-,-,-,-,-,-
46141,46176,800,-35,10,0,-,-,-,-,-,-,-,-
46130,46176,800,-46,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46208,46176,800,32,10,0,-,-,-,-,-,-,-,-
46197,46176,800,21,10,0,-,-,-,-,-,-,-,-
46157,46176,800,-19,10,0,-,-,-,-,-,-,-,-
46165,46176,800,-11,10,0,-,-,-,-,-,-,-,-
46178,46176,800,2,10,0,-,-,-,-,-,-,-,-
46174,46176,800,-2,10,0,-,-,-,-,-,-,-,-
46168,46176,800,-8,10,0,-,-,-,-,-,-,-,-
46132,46176,800,-44,10,0,-,-,-,-,-,-,-,-
46097,46176,800,-79,10,0,-,-,-,-,-,-,-,-
46066,46176,800,-110,10,0,-,-,-,-,-,-,-,-
46069,46176,800,-107,10,0,-,-,-,-,-,-,-,-
46096,46176,800,-80,10,0,-,-,-,-,-,-,-,-
46233,46176,800,57,10,0,-,-,-,-,-,-,-,-
46220,46176,800,44,10,0,-,-,-,-,-,-,-,-
46153,46176,800,-23,10,0,-,-,-,-,-,-,-,-
46140,46176,800,-36,10,0,-,-,-,-,-,-,-,-
46126,46176,800,-50,10,0,-,-,-,-,-,-,-,-
46130,46176,800,-46,10,0,-,-,-,-,-,-,-,-
46141,46176,800,-35,10,0,-,-,-,-,-,-,-,-
46129,46176,800,-47,10,0,-,-,-,-,-,-,-,-
46099,46176,800,-77,10,0,-,-,-,-,-,-,-,-
46100,46176,800,-76,10,0,-,-,-,-,-,-,-,-
46070,46176,800,-106,10,0,-,-,-,-,-,-,-,-
46092,46176,800,-84,10,0,-,-,-,-,-,-,-,-
46116,46176,800,-60,10,0,-,-,-,-,-,-,-,-
46082,46176,800,-94,10,0,-,-,-,-,-,-,-,-
46068,46176,800,-108,10,0,-,-,-,-,-,-,-,-
46098,46176,800,-78,10,0,-,-,-,-,-,-,-,-
46065,46176,800,-111,10,0,-,-,-,-,-,-,-,-
46075,46176,800,-101,10,0,-,-,-,-,-,-,-,-
46077,46176,800,-99,10,0,-,-,-,-,-,-,-,-
46072,46176,800,-104,10,0,-,-,-,-,-,-,-,-
46063,46176,800,-113,10,0,-,-,-,-,-,-,-,-
46035,46176,800,-141,10,0,-,-,-,-,-,-,-,-
46032,46176,800,-144,10,0,-,-,-,-,-,-,-,-
46052,46176,800,-124,10,0,-,-,-,-,-,-,-,-
46056,46176,800,-120,10,0,-,-,-,-,-,-,-,-
46149,46176,800,-27,10,0,-,-,-,-,-,-,-,-
46136,46176,800,-40,10,0,-,-,-,-,-,-,-,-
46090,46176,800,-86,10,0,-,-,-,-,-,-,-,-
46068,46176,800,-108,10,0,-,-,-,-,-,-,-,-
46048,46176,800,-128,10,0,-,-,-,-,-,-,-,-
46065,46176,800,-111,10,0,-,-,-,-,-,-,-,-
46090,46176,800,-86,10,0,-,-,-,-,-,-,-,-
46091,46176,800,-85,10,0,-,-,-,-,-,-,-,-
46046,46176,800,-130,10,0,-,-,-,-,-,-,-,-
46040,46176,800,-136,10,0,-,-,-,-,-,-,-,-
45996,46176,800,-180,10,0,-,-,-,-,-,-,-,-
45999,46176,800,-177,10,0,-,-,-,-,-,-,-,-
46047,46176,800,-129,10,0,-,-,-,-,-,-,-,-
46032,46176,800,-144,10,0,-,-,-,-,-,-,-,-
46044,46176,800,-132,10,0,-,-,-,-,-,-,-,-
46085,46176,800,-91,10,0,-,-,-,-,-,-,-,-
46077,46176,800,-99,10,0,-,-,-,-,-,-,-,-
46041,46176,800,-135,10,0,-,-,-,-,-,-,-,-
46043,46176,800,-133,10,0,-,-,-,-,-,-,-,-
46056,46176,800,-120,10,0,-,-,-,-,-,-,-,-
46075,46176,800,-101,10,0,-,-,-,-,-,-,-,-
46096,46176,800,-80,10,0,-,-,-,-,-,-,-,-
46047,46176,800,-129,10,0,-,-,-,-,-,-,-,-
46014,46176,800,-162,10,0,-,-,-,-,-,-,-,-
46064,46176,800,-112,10,0,-,-,-,-,-,-,-,-
46076,46176,800,-100,10,0,-,-,-,-,-,-,-,-
46084,46176,800,-92,10,0,-,-,-,-,-,-,-,-
46077,46176,800,-99,10,0,-,-,-,-,-,-,-,-
46062,46176,800,-114,10,0,-,-,-,-,-,-,-,-
46054,46176,800,-122,10,0,-,-,-,-,-,-,-,-
46097,46176,800,-79,10,0,-,-,-,-,-,-,-,-
46124,46176,800,-52,10,0,-,-,-,-,-,-,-,-
46100,46176,800,-76,10,0,-,-,-,-,-,-,-,-
46079,46176,800,-97,10,0,-,-,-,-,-,-,-,-
46066,46176,800,-110,10,0,-,-,-,-,-,-,-,-
46050,46176,800,-126,10,0,-,-,-,-,-,-,-,-
46050,46176,800,-126,10,0,-,-,-,-,-,-,-,-
46062,46176,800,-114,10,0,-,-,-,-,-,-,-,-
46048,46176,800,-128,10,0,-,-,-,-,-,-,-,-
46084,46176,800,-92,10,0,-,-,-,-,-,-,-,-
46050,46176,800,-126,10,0,-,-,-,-,-,-,-,-
46078,46176,800,-98,10,0,-,-,-,-,-,-,-,-
46052,46176,800,-124,10,0,-,-,-,-,-,-,-,-
46077,46176,800,-99,10,0,-,-,-,-,-,-,-,-
46098,46176,800,-78,10,0,-,-,-,-,-,-,-,-
46133,46176,800,-43,10,0,-,-,-,-,-,-,-,-
46140,46176,800,-36,10,0,-,-,-,-,-,-,-,-
46140,46176,800,-36,10,0,-,-,-,-,-,-,-,-
46135,46176,800,-41,10,0,-,-,-,-,-,-,-,-
46115,46176,800,-61,10,0,-,-,-,-,-,-,-,-
46119,46176,800,-57,10,0,-,-,-,-,-,-,-,-
46103,46176,800,-73,10,0,-,-,-,-,-,-,-,-
46131,46176,800,-45,10,0,-,-,-,-,-,-,-,-
46156,46176,800,-20,10,0,-,-,-,-,-,-,-,-
46131,46176,800,-45,10,0,-,-,-,-,-,-,-,-
46127,46176,800,-49,10,0,-,-,-,-,-,-,-,-
46132,46176,800,-44,10,0,-,-,-,-,-,-,-,-
46182,46176,800,6,10,0,-,-,-,-,-,-,-,-
46176,46176,800,0,10,0,-,-,-,-,-,-,-,-
46172,46176,800,-4,10,0,-,-,-,-,-,-,-,-
46158,46176,800,-18,10,0,-,-,-,-,-,-,-,-
46137,46176,800,-39,10,0,-,-,-,-,-,-,-,-
46101,46176,800,-75,10,0,-,-,-,-,-,-,-,-
46141,46176,800,-35,10,0,-,-,-,-,-,-,-,-
46149,46176,800,-27,10,0,-,-,-,-,-,-,-,-
46146,46176,800,-30,10,0,-,-,-,-,-,-,-,-
46107,46176,800,-69,10,0,-,-,-,-,-,-,-,-
46068,46176,800,-108,10,0,-,-,-,-,-,-,-,-
46087,46176,800,-89,10,0,-,-,-,-,-,-,-,-
46108,46176,800,-68,10,0,-,-,-,-,-,-,-,-
46090,46176,800,-86,10,0,-,-,-,-,-,-,-,-
46119,46176,800,-57,10,0,-,-,-,-,-,-,-,-
46131,46176,800,-45,10,0,-,-,-,-,-,-,-,-
46152,46176,800,-24,10,0,-,-,-,-,-,-,-,-
46142,46176,800,-34,10,0,-,-,-,-,-,-,-,-
46162,46176,800,-14,10,0,-,-,-,-,-,-,-,-
46162,46176,800,-14,10,0,-,-,-,-,-,-,-,-
46173,46176,800,-3,10,0,-,-,-,-,-,-,-,-
46138,46176,800,-38,10,0,-,-,-,-,-,-,-,-
46100,46112,800,-12,10,0,-,-,-,-,-,-,-,-
46104,46112,800,-8,10,0,-,-,-,-,-,-,-,-
46130,46112,800,18,10,0,-,-,-,-,-,-,-,-
46145,46112,800,33,10,0,-,-,-,-,-,-,-,-
46148,46112,800,36,10,0,-,-,-,-,-,-,-,-
46144,46112,800,32,10,0,-,-,-,-,-,-,-,-
46130,46112,800,18,10,0,-,-,-,-,-,-,-,-
46121,46112,800,9,10,0,-,-,-,-,-,-,-,-
46100,46112,800,-12,10,0,-,-,-,-,-,-,-,-
46115,46112,800,3,10,0,-,-,-,-,-,-,-,-
46141,46112,800,29,10,0,-,-,-,-,-,-,-,-
46150,46112,800,38,10,0,-,-,-,-,-,-,-,-
46102,46112,800,-10,10,0,-,-,-,-,-,-,-,-
46118,46112,800,6,10,0,-,-,-,-,-,-,-,-
46115,46112,800,3,10,0,-,-,-,-,-,-,-,-
46139,46112,800,27,10,0,-,-,-,-,-,-,-,-
46167,46112,800,55,10,0,-,-,-,-,-,-,-,-
46176,46112,800,64,10,0,-,-,-,-,-,-,-,-
46135,46112,800,23,10,0,-,-,-,-,-,-,-,-
46089,46112,800,-23,10,0,-,-,-,-,-,-,-,-
46088,46112,800,-24,10,0,-,-,-,-,-,-,-,-
46097,46112,800,-15,10,0,-,-,-,-,-,-,-,-
46122,46112,800,10,10,0,-,-,-,-,-,-,-,-
46137,46112,800,25,10,0,-,-,-,-,-,-,-,-
46113,46112,800,1,10,0,-,-,-,-,-,-,-,-
46071,46112,800,-41,10,0,-,-,-,-,-,-,-,-
46043,46112,800,-69,10,0,-,-,-,-,-,-,-,-
46047,46112,800,-65,10,0,-,-,-,-,-,-,-,-
46031,46112,800,-81,10,0,-,-,-,-,-,-,-,-
46052,46112,800,-60,10,0,-,-,-,-,-,-,-,-
46067,46112,800,-45,10,0,-,-,-,-,-,-,-,-
46068,46112,800,-44,10,0,-,-,-,-,-,-,-,-
46050,46112,800,-62,10,0,-,-,-,-,-,-,-,-
46038,46112,800,-74,10,0,-,-,-,-,-,-,-,-
46065,46112,800,-47,10,0,-,-,-,-,-,-,-,-
46098,46112,800,-14,10,0,-,-,-,-,-,-,-,-
46108,46112,800,-4,10,0,-,-,-,-,-,-,-,-
46158,46112,800,46,10,0,-,-,-,-,-,-,-,-
46119,46112,800,7,10,0,-,-,-,-,-,-,-,-
46100,46112,800,-12,10,0,-,-,-,-,-,-,-,-
46087,46112,800,-25,10,0,-,-,-,-,-,-,-,-
46096,46112,800,-16,10,0,-,-,-,-,-,-,-,-
46106,46112,800,-6,10,0,-,-,-,-,-,-,-,-
46139,46112,800,27,10,0,-,-,-,-,-,-,-,-
46105,46112,800,-7,10,0,-,-,-,-,-,-,-,-
46098,46112,800,-14,10,0,-,-,-,-,-,-,-,-
46074,46112,800,-38,10,0,-,-,-,-,-,-,-,-
46051,46112,800,-61,10,0,-,-,-,-,-,-,-,-
46110,46112,800,-2,10,0,-,-,-,-,-,-,-,-
46120,46112,800,8,10,0,-,-,-,-,-,-,-,-
46127,46112,800,15,10,0,-,-,-,-,-,-,-,-
46115,46112,800,3,10,0,-,-,-,-,-,-,-,-
46122,46112,800,10,10,0,-,-,-,-,-,-,-,-
46113,46112,800,1,10,0,-,-,-,-,-,-,-,-
46114,46112,800,2,10,0,-,-,-,-,-,-,-,-
46160,46112,800,48,10,0,-,-,-,-,-,-,-,-
46173,46112,800,61,10,0,-,-,-,-,-,-,-,-
46176,46112,800,64,10,0,-,-,-,-,-,-,-,-
46179,46112,800,67,10,0,-,-,-,-,-,-,-,-
46155,46112,800,43,10,0,-,-,-,-,-,-,-,-
46150,46112,800,38,10,0,-,-,-,-,-,-,-,-
46189,46112,800,77,10,0,-,-,-,-,-,-,-,-
46153,46112,800,41,10,0,-,-,-,-,-,-,-,-
46143,46112,800,31,10,0,-,-,-,-,-,-,-,-
46132,46112,800,20,10,0,-,-,-,-,-,-,-,-
46098,46112,800,-14,10,0,-,-,-,-,-,-,-,-
46084,46112,800,-28,10,0,-,-,-,-,-,-,-,-
46082,46112,800,-30,10,0,-,-,-,-,-,-,-,-
46122,46112,800,10,10,0,-,-,-,-,-,-,-,-
46127,46112,800,15,10,0,-,-,-,-,-,-,-,-
46119,46112,800,7,10,0,-,-,-,-,-,-,-,-
46128,46112,800,16,10,0,-,-,-,-,-,-,-,-
46112,46112,800,0,10,0,-,-,-,-,-,-,-,-
46091,46112,800,-21,10,0,-,-,-,-,-,-,-,-
46131,46112,800,19,10,0,-,-,-,-,-,-,-,-
46163,46112,800,51,10,0,-,-,-,-,-,-,-,-
46247,46112,800,135,10,0,-,-,-,-,-,-,-,-
46192,46112,800,80,10,0,-,-,-,-,-,-,-,-
46146,46112,800,34,10,0,-,-,-,-,-,-,-,-
46158,46112,800,46,10,0,-,-,-,-,-,-,-,-
46152,46112,800,40,10,0,-,-,-,-,-,-,-,-
46164,46112,800,52,10,0,-,-,-,-,-,-,-,-
46179,46112,800,67,10,0,-,-,-,-,-,-,-,-
46151,46112,800,39,10,0,-,-,-,-,-,-,-,-
46121,46112,800,9,10,0,-,-,-,-,-,-,-,-
46146,46112,800,34,10,0,-,-,-,-,-,-,-,-
46103,46112,800,-9,10,0,-,-,-,-,-,-,-,-
46152,46112,800,40,10,0,-,-,-,-,-,-,-,-
46126,46112,800,14,10,0,-,-,-,-,-,-,-,-
46166,46112,800,54,10,0,-,-,-,-,-,-,-,-
46134,46112,800,22,10,0,-,-,-,-,-,-,-,-
46113,46112,800,1,10,0,-,-,-,-,-,-,-,-
46097,46112,800,-15,10,0,-,-,-,-,-,-,-,-
46090,46112,800,-22,10,0,-,-,-,-,-,-,-,-
46123,46112,800,11,10,0,-,-,-,-,-,-,-,-
46103,46112,800,-9,10,0,-,-,-,-,-,-,-,-
46116,46112,800,4,10,0,-,-,-,-,-,-,-,-
46106,46112,800,-6,10,0,-,-,-,-,-,-,-,-
46083,46112,800,-29,10,0,-,-,-,-,-,-,-,-
46132,46112,800,20,10,0,-,-,-,-,-,-,-,-
46134,46112,800,22,10,0,-,-,-,-,-,-,-,-
46134,46112,800,22,10,0,-,-,-,-,-,-,-,-
46118,46112,800,6,10,0,-,-,-,-,-,-,-,-
46075,46112,800,-37,10,0,-,-,-,-,-,-,-,-
46053,46112,800,-59,10,0,-,-,-,-,-,-,-,-
46036,46112,800,-76,10,0,-,-,-,-,-,-,-,-
46044,46112,800,-68,10,0,-,-,-,-,-,-,-,-
46057,46112,800,-55,10,0,-,-,-,-,-,-,-,-
46052,46112,800,-60,10,0,-,-,-,-,-,-,-,-
46049,46112,800,-63,10,0,-,-,-,-,-,-,-,-
46077,46112,800,-35,10,0,-,-,-,-,-,-,-,-
46075,46112,800,-37,10,0,-,-,-,-,-,-,-,-
46102,46112,800,-10,10,0,-,-,-,-,-,-,-,-
46101,46112,800,-11,10,0,-,-,-,-,-,-,-,-
46096,46112,800,-16,10,0,-,-,-,-,-,-,-,-
46060,46112,800,-52,10,0,-,-,-,-,-,-,-,-
46040,46112,800,-72,10,0,-,-,-,-,-,-,-,-
46028,46112,800,-84,10,0,-,-,-,-,-,-,-,-
46040,46112,800,-72,10,0,-,-,-,-,-,-,-,-
46072,46112,800,-40,10,0,-,-,-,-,-,-,-,-
46117,46112,800,5,10,0,-,-,-,-,-,-,-,-
46111,46112,800,-1,10,0,-,-,-,-,-,-,-,-
46106,46112,800,-6,10,0,-,-,-,-,-,-,-,-
46091,46112,800,-21,10,0,-,-,-,-,-,-,-,-
46111,46112,800,-1,10,0,-,-,-,-,-,-,-,-
46148,46112,800,36,10,0,-,-,-,-,-,-,-,-
46140,46112,800,28,10,0,-,-,-,-,-,-,-,-
46099,46112,800,-13,10,0,-,-,-,-,-,-,-,-
46067,46112,800,-45,10,0,-,-,-,-,-,-,-,-
46071,46112,800,-41,10,0,-,-,-,-,-,-,-,-
46083,46112,800,-29,10,0,-,-,-,-,-,-,-,-
46100,46112,800,-12,10,0,-,-,-,-,-,-,-,-
46116,46112,800,4,10,0,-,-,-,-,-,-,-,-
46130,46112,800,18,10,0,-,-,-,-,-,-,-,-
46145,46112,800,33,10,0,-,-,-,-,-,-,-,-
46118,46112,800,6,10,0,-,-,-,-,-,-,-,-
46119,46112,800,7,10,0,-,-,-,-,-,-,-,-
46114,46112,800,2,10,0,-,-,-,-,-,-,-,-
46155,46112,800,43,10,0,-,-,-,-,-,-,-,-
